id,WKT
570,"POINT(13.3145128432949 49.7302159329795)"
571,"POINT(13.3167919400967 49.7281214098055)"
572,"POINT(13.3543501303989 49.7686787796624)"
573,"POINT(13.3924454653373 49.8053930970212)"
574,"POINT(13.3898438708933 49.8049272415234)"
575,"POINT(13.3926426237987 49.8054094829918)"
576,"POINT(13.4224763242852 49.7339318748931)"
577,"POINT(13.385990292684 49.7595049747982)"
578,"POINT(13.4159771143507 49.7273479202608)"
579,"POINT(13.4139811150698 49.7259095633551)"
580,"POINT(13.4154364204246 49.7285159882706)"
581,"POINT(13.4156107399258 49.7281418725597)"
582,"POINT(13.4150463573329 49.7244982043415)"
583,"POINT(13.4155597416572 49.7221006898975)"
584,"POINT(13.4170315175269 49.7187477203911)"
585,"POINT(13.4171783638152 49.7167272778995)"
586,"POINT(13.4171512861012 49.7157908074208)"
587,"POINT(13.4181139132945 49.7167535585819)"
588,"POINT(13.418699386885 49.7151507866803)"
589,"POINT(13.4179757077972 49.7150452530397)"
590,"POINT(13.4177322576812 49.7150799691177)"
591,"POINT(13.4033439351945 49.7193809505002)"
592,"POINT(13.4042500543536 49.7197572158149)"
593,"POINT(13.4041029999181 49.7181133192062)"
594,"POINT(13.4037395963605 49.7202864416301)"
595,"POINT(13.4050286437254 49.720774399204)"
596,"POINT(13.4030650482025 49.7179766960354)"
597,"POINT(13.4035558084256 49.7169480040721)"
598,"POINT(13.4053470621503 49.7186020162024)"
599,"POINT(13.4047306632617 49.7170832210103)"
600,"POINT(13.4058637843401 49.7175402925086)"
601,"POINT(13.4053672944901 49.7160470366919)"
506,"POINT(13.4004591884984 49.7678372881441)"
602,"POINT(13.4039182430647 49.7154662181302)"
603,"POINT(13.4049933428749 49.7142911903048)"
604,"POINT(13.4042650609015 49.714220644651)"
605,"POINT(13.406399419658 49.7148461514173)"
606,"POINT(13.4062179133481 49.7177000951698)"
607,"POINT(13.4070331976439 49.714381632424)"
608,"POINT(13.4052205664288 49.7135227103716)"
609,"POINT(13.4064801976894 49.7131174480346)"
610,"POINT(13.4081345375223 49.7157404695393)"
611,"POINT(13.4008649376135 49.7223582374891)"
612,"POINT(13.399449793113 49.7223135137755)"
613,"POINT(13.4009255572169 49.7216279163166)"
614,"POINT(13.4009070251799 49.7218877784282)"
615,"POINT(13.3994950699386 49.7215715710807)"
616,"POINT(13.4009579731581 49.7209162318797)"
617,"POINT(13.401473643774 49.7198239569363)"
618,"POINT(13.3995569425386 49.7208729375489)"
619,"POINT(13.4017200789019 49.7192511495928)"
620,"POINT(13.398623653686 49.7199130208701)"
621,"POINT(13.398721272348 49.7208359202467)"
622,"POINT(13.4020356387007 49.7178359458754)"
623,"POINT(13.3873405615425 49.7159772132925)"
624,"POINT(13.3916351608438 49.7180849248024)"
625,"POINT(13.3871593613974 49.7221404178869)"
626,"POINT(13.3863188066814 49.7212091642701)"
627,"POINT(13.3863871947259 49.7221866881318)"
628,"POINT(13.385676212268 49.7222332067884)"
629,"POINT(13.3855080904008 49.7210161359164)"
630,"POINT(13.384955915411 49.7222608979251)"
631,"POINT(13.3847971359597 49.7210626594213)"
632,"POINT(13.3841834815097 49.7221282678271)"
633,"POINT(13.3840707067358 49.7211166140009)"
634,"POINT(13.3833512078246 49.7219619058632)"
635,"POINT(13.3832095938505 49.7211595572086)"
636,"POINT(13.3839596998504 49.7204180721494)"
637,"POINT(13.3857088965768 49.7207725549346)"
638,"POINT(13.3839905197489 49.7199962685685)"
639,"POINT(13.3863155704218 49.7165728831901)"
640,"POINT(13.3855735380227 49.7175695841733)"
641,"POINT(13.3878364162913 49.717980093809)"
642,"POINT(13.3805753301142 49.7682030348895)"
643,"POINT(13.3847557415239 49.7682473447192)"
644,"POINT(13.4020906821561 49.7147106335955)"
645,"POINT(13.4033281026615 49.7152272565596)"
646,"POINT(13.4032298995034 49.7142400248973)"
647,"POINT(13.4037329584437 49.7138163530762)"
648,"POINT(13.4023501596694 49.7168146964313)"
649,"POINT(13.4023412008471 49.7162032580671)"
650,"POINT(13.4023760859056 49.7140731872704)"
651,"POINT(13.4033003483874 49.7225558158158)"
652,"POINT(13.4026722584881 49.7232140809763)"
653,"POINT(13.401525062098 49.7227526042456)"
654,"POINT(13.4013824282302 49.722700224162)"
655,"POINT(13.403440777555 49.7205836670767)"
656,"POINT(13.40304549414 49.7211782412544)"
657,"POINT(13.4010429080532 49.7230560424172)"
658,"POINT(13.4009558711776 49.7229706646351)"
659,"POINT(13.4365835244766 49.7575394977914)"
660,"POINT(13.437664206342 49.7575460332048)"
661,"POINT(13.4055692756077 49.7237437087014)"
662,"POINT(13.4063680776437 49.7228779721443)"
663,"POINT(13.4078328386202 49.7216494852053)"
664,"POINT(13.4042392218758 49.7215912659967)"
665,"POINT(13.4055322879321 49.7220227438766)"
666,"POINT(13.404219681432 49.7233890396022)"
667,"POINT(13.4034147357775 49.7213121713029)"
668,"POINT(13.4063070803628 49.7212374443052)"
669,"POINT(13.405401412024 49.7203839530478)"
670,"POINT(13.4123658324247 49.722444427816)"
671,"POINT(13.4004407943025 49.7237025412275)"
672,"POINT(13.4007172866239 49.7252576101176)"
673,"POINT(13.4003869214237 49.7237603843681)"
674,"POINT(13.4015910764726 49.7243388144972)"
675,"POINT(13.4038891231599 49.723720390663)"
676,"POINT(13.408866365543 49.7270987760022)"
677,"POINT(13.4064163076658 49.7261536295731)"
678,"POINT(13.3878873300708 49.708413317886)"
679,"POINT(13.3861322949426 49.7109494352503)"
680,"POINT(13.3857416741215 49.7107223444796)"
681,"POINT(13.3894445204008 49.7083047166535)"
682,"POINT(13.3900058487823 49.7069526462034)"
683,"POINT(13.3882120804313 49.7095579516337)"
684,"POINT(13.3889884935692 49.7109858048389)"
685,"POINT(13.3886458227479 49.7070505463456)"
686,"POINT(13.3881747079588 49.7078827812296)"
687,"POINT(13.3866907617438 49.7082000570297)"
688,"POINT(13.3936801069558 49.7107918722826)"
689,"POINT(13.3941763420236 49.7092001314608)"
690,"POINT(13.3952758888588 49.7110631081094)"
691,"POINT(13.3953242937296 49.7093970520829)"
692,"POINT(13.3962125982134 49.7091791757986)"
693,"POINT(13.3960953267669 49.7095515397551)"
694,"POINT(13.3956199921679 49.7104263503322)"
695,"POINT(13.3946290512455 49.7101931634003)"
696,"POINT(13.3964063325967 49.7106188523428)"
697,"POINT(13.3971403332979 49.7114015898551)"
698,"POINT(13.397990770583 49.7101613016747)"
699,"POINT(13.3998868806619 49.711776385036)"
700,"POINT(13.3983273588876 49.711613746572)"
701,"POINT(13.3945297716672 49.7092479156042)"
702,"POINT(13.3949273153543 49.7093161146)"
703,"POINT(13.3984894286416 49.7096842554684)"
704,"POINT(13.3964530221152 49.7090306318028)"
705,"POINT(13.4157892345983 49.7078427914114)"
706,"POINT(13.4170708754429 49.7065193834558)"
707,"POINT(13.4168719517545 49.7082947369438)"
708,"POINT(13.4181583402666 49.7069486680586)"
709,"POINT(13.419427802441 49.7074612805291)"
710,"POINT(13.4180240794403 49.7089473969938)"
711,"POINT(13.4211216244163 49.708257006379)"
712,"POINT(13.4213056028131 49.7082747984667)"
713,"POINT(13.4226848886761 49.7075088704881)"
714,"POINT(13.4218563489474 49.7093929592046)"
715,"POINT(13.4235159072043 49.7084284208978)"
716,"POINT(13.4247572323468 49.7079419567375)"
717,"POINT(13.4239173406577 49.7092404287413)"
718,"POINT(13.4417346877237 49.710134148833)"
719,"POINT(13.4392719579412 49.7086546292792)"
720,"POINT(13.4224536957073 49.7098883642048)"
721,"POINT(13.4234976269287 49.7097245998154)"
722,"POINT(13.4160930456158 49.7090867429905)"
723,"POINT(13.4206924841951 49.7088162786049)"
724,"POINT(13.4210733979445 49.7084248113137)"
725,"POINT(13.4206276253465 49.7091725179606)"
726,"POINT(13.4190071605714 49.7095497380069)"
727,"POINT(13.4220955359328 49.7098204625186)"
728,"POINT(13.4216902936502 49.7089394885224)"
729,"POINT(13.4212832041021 49.7084538577761)"
730,"POINT(13.4224199363366 49.7072192931196)"
731,"POINT(13.4447429145904 49.72971763079)"
732,"POINT(13.4343288413654 49.7316220203899)"
733,"POINT(13.4388639407467 49.7233435113529)"
734,"POINT(13.5088465960873 49.735710525385)"
735,"POINT(13.4301259654292 49.7158679065003)"
736,"POINT(13.4310754571238 49.7150046802041)"
737,"POINT(13.4316954028422 49.714438545206)"
738,"POINT(13.430244218541 49.7157972798962)"
739,"POINT(13.4321882311307 49.7146621488032)"
740,"POINT(13.4310605166997 49.7141610160112)"
741,"POINT(13.4304485063727 49.7147316539728)"
742,"POINT(13.4361395526147 49.7145628492319)"
743,"POINT(13.4411477502217 49.7151286834599)"
744,"POINT(13.423418324447 49.7295402911314)"
745,"POINT(13.422509967953 49.7300785710825)"
746,"POINT(13.4218829638631 49.7296289981023)"
747,"POINT(13.4210024914144 49.7302413966905)"
748,"POINT(13.4206680965362 49.7293621178117)"
749,"POINT(13.419423396288 49.7283043230209)"
750,"POINT(13.4198519815366 49.7269803426874)"
751,"POINT(13.4162259625481 49.7293679624834)"
752,"POINT(13.4166963160344 49.7294517122891)"
753,"POINT(13.4162284655704 49.7297584239593)"
754,"POINT(13.4156155734503 49.729637182127)"
755,"POINT(13.417851996127 49.7277105961949)"
756,"POINT(13.4150686401809 49.7291393475808)"
757,"POINT(13.4108662712267 49.7129349620009)"
758,"POINT(13.411420200802 49.7123367536743)"
759,"POINT(13.4130327204646 49.7276365334471)"
760,"POINT(13.4121017129534 49.7287054005625)"
761,"POINT(13.4127425528621 49.7216951870943)"
762,"POINT(13.413340141988 49.7195981926916)"
763,"POINT(13.4135300712077 49.7225789616314)"
764,"POINT(13.4106212613971 49.7247771825423)"
765,"POINT(13.4137499436482 49.7217990040411)"
766,"POINT(13.4128111559313 49.7156462538652)"
767,"POINT(13.413213637797 49.7149013281009)"
768,"POINT(13.4151774157967 49.7153663603416)"
769,"POINT(13.4156507555661 49.7145135552945)"
770,"POINT(13.4137373717126 49.7139167660465)"
771,"POINT(13.4170992656997 49.714943959751)"
772,"POINT(13.4134601777007 49.7066571519201)"
773,"POINT(13.4131356857464 49.7075002755646)"
774,"POINT(13.4113953600523 49.7072219603096)"
775,"POINT(13.4113786451693 49.7070976786443)"
776,"POINT(13.4115274803736 49.7116743356573)"
777,"POINT(13.4100508527705 49.7124148411004)"
778,"POINT(13.4119436776209 49.7118054321111)"
779,"POINT(13.4101268890028 49.7136700767738)"
780,"POINT(13.4098744491476 49.7125132507531)"
781,"POINT(13.4095760309916 49.7126905286711)"
782,"POINT(13.4115972078938 49.7099087771452)"
783,"POINT(13.409381302288 49.7118404216362)"
784,"POINT(13.410447933849 49.7104736590645)"
785,"POINT(13.4124551880013 49.7112743168667)"
786,"POINT(13.4129537287736 49.7107612245521)"
787,"POINT(13.4129480200711 49.7084355476629)"
788,"POINT(13.4118213754954 49.7062887914918)"
789,"POINT(13.4143445683704 49.7068101393635)"
790,"POINT(13.4136481196549 49.7061966990225)"
791,"POINT(13.419313755791 49.7130753547759)"
792,"POINT(13.4196160509659 49.7144850156823)"
793,"POINT(13.416867322623 49.7160493358865)"
794,"POINT(13.4163148828166 49.7135821942474)"
795,"POINT(13.4169899795703 49.7138766449601)"
796,"POINT(13.4167409426766 49.7130229352063)"
797,"POINT(13.4147229327276 49.7129510559838)"
798,"POINT(13.4152251166513 49.7124066927448)"
799,"POINT(13.3757982440614 49.7577066268923)"
800,"POINT(13.37472800442 49.7579227509871)"
801,"POINT(13.4203708580625 49.7104663820047)"
802,"POINT(13.4157321408125 49.7118807182358)"
803,"POINT(13.4162506187953 49.7113462361322)"
804,"POINT(13.4172026889112 49.7106964390639)"
805,"POINT(13.4079272347032 49.7137161192028)"
806,"POINT(13.4074464792941 49.7127527439389)"
807,"POINT(13.4088527507275 49.7118912839248)"
808,"POINT(13.4088176865805 49.7131575490079)"
809,"POINT(13.41421640533 49.7134653094458)"
810,"POINT(13.4116919840985 49.7142973272756)"
811,"POINT(13.4130000894467 49.7129764993773)"
812,"POINT(13.4135000786932 49.7124433118971)"
813,"POINT(13.412500089167 49.7135096846487)"
814,"POINT(13.4110561300211 49.7149620300983)"
815,"POINT(13.4140069512554 49.7119193380199)"
816,"POINT(13.409475169793 49.7143575499508)"
817,"POINT(13.4096377271458 49.7142007525897)"
818,"POINT(13.4104422767785 49.7138026200897)"
819,"POINT(13.4145245882934 49.7113915542144)"
820,"POINT(13.4224222925677 49.7101404994743)"
821,"POINT(13.4220877673816 49.7101833768023)"
822,"POINT(13.4219584674997 49.7105381361255)"
823,"POINT(13.422721794906 49.7123448182926)"
824,"POINT(13.4234569946495 49.7130579936581)"
825,"POINT(13.4246898358581 49.713926672865)"
826,"POINT(13.4270346110681 49.7125375613345)"
827,"POINT(13.4230473608236 49.7147128628528)"
828,"POINT(13.4287796151862 49.7127239585241)"
829,"POINT(13.4291743977763 49.7135927705695)"
830,"POINT(13.4294413000242 49.7127805639599)"
831,"POINT(13.4283174989784 49.7124887611602)"
832,"POINT(13.4206763829523 49.709489698214)"
833,"POINT(13.4179726416341 49.7102037417126)"
834,"POINT(13.4204649541192 49.71003207467)"
835,"POINT(13.4170206681641 49.7096499316589)"
836,"POINT(13.4218986863259 49.7099626871125)"
837,"POINT(13.4134692242211 49.7102338446275)"
838,"POINT(13.4150363038521 49.7108564039992)"
839,"POINT(13.4161685111911 49.7102576954156)"
840,"POINT(13.4142202865211 49.7094630617306)"
841,"POINT(13.4153064186617 49.7099117175379)"
842,"POINT(13.4145358839868 49.7095847124447)"
843,"POINT(13.4149399713185 49.7078067017622)"
844,"POINT(13.4140554712722 49.7076564889881)"
845,"POINT(13.4149957825481 49.7086417935233)"
846,"POINT(13.4299833082288 49.7163054953998)"
847,"POINT(13.4339454915239 49.7148240603878)"
848,"POINT(13.4294580398744 49.7155580685052)"
849,"POINT(13.4290442994866 49.7159372164028)"
850,"POINT(13.4316665210146 49.7139271947496)"
851,"POINT(13.4334632405251 49.7146874944601)"
852,"POINT(13.428556591798 49.7151403400123)"
853,"POINT(13.4293999410297 49.7142720424392)"
854,"POINT(13.4281642984375 49.7155322084894)"
855,"POINT(13.430259878123 49.7136733548685)"
856,"POINT(13.4270099274155 49.7143294480883)"
857,"POINT(13.4283716163495 49.713868437593)"
858,"POINT(13.4277337266879 49.7141135217959)"
859,"POINT(13.4276215693622 49.7131856632718)"
860,"POINT(13.4271232425396 49.7130517064589)"
861,"POINT(13.425418968226 49.7143046724149)"
862,"POINT(13.4333223198535 49.7138865168673)"
863,"POINT(13.4311044226435 49.7138334489512)"
864,"POINT(13.2822341867596 49.7824693028383)"
865,"POINT(13.2813112008937 49.7841327538151)"
866,"POINT(13.2860885308653 49.7836841547357)"
867,"POINT(13.2859347172492 49.783803255769)"
868,"POINT(13.2840689108138 49.7830763898102)"
869,"POINT(13.2910012599341 49.7785743285211)"
870,"POINT(13.2961474795493 49.77076089777)"
871,"POINT(13.3026773820209 49.7726419597809)"
872,"POINT(13.3038983743435 49.7726185543137)"
873,"POINT(13.2979308164316 49.7732557452962)"
874,"POINT(13.29804198118 49.7740409860088)"
875,"POINT(13.3013272279661 49.7749140276851)"
876,"POINT(13.2970133545715 49.7705665966467)"
877,"POINT(13.2968878206778 49.7701012622786)"
878,"POINT(13.2968631168269 49.7692050899049)"
879,"POINT(13.297965105855 49.7705317386544)"
880,"POINT(13.2975304663699 49.7704902278078)"
881,"POINT(13.2996445198997 49.7708178399549)"
882,"POINT(13.2998427026613 49.770823352241)"
883,"POINT(13.2990469700972 49.769441334454)"
884,"POINT(13.2997292219508 49.7745327848042)"
885,"POINT(13.3008240637054 49.7708132695562)"
886,"POINT(13.2960543571947 49.769253021852)"
887,"POINT(13.2945875682512 49.7686681425473)"
888,"POINT(13.2969679333896 49.7678156225756)"
889,"POINT(13.3013412441414 49.7711114049658)"
890,"POINT(13.3015071605302 49.7716656028066)"
891,"POINT(13.3049564653169 49.7726404063898)"
892,"POINT(13.3142968661054 49.7664415530827)"
893,"POINT(13.300449621447 49.7736523296819)"
894,"POINT(13.2995710489512 49.7731070925322)"
895,"POINT(13.2996424303896 49.7736806745036)"
896,"POINT(13.3001932492601 49.7738551926823)"
897,"POINT(13.3002289610477 49.7747210763084)"
898,"POINT(13.4376483822826 49.7568115483307)"
899,"POINT(13.300505827917 49.7744629248231)"
900,"POINT(13.3014728484899 49.7738987656486)"
901,"POINT(13.3016436939142 49.77256669991)"
902,"POINT(13.3025845163428 49.7737315272126)"
903,"POINT(13.3056774307949 49.7727962038766)"
904,"POINT(13.3128894440499 49.7629788427954)"
905,"POINT(13.3266334180783 49.7667549803226)"
906,"POINT(13.3263531245482 49.7663515866189)"
907,"POINT(13.325446951954 49.7658427360091)"
908,"POINT(13.3260120913539 49.767014414834)"
909,"POINT(13.3244825548367 49.7648251148)"
910,"POINT(13.3248836457534 49.7674089039866)"
911,"POINT(13.3234496599399 49.7651091515735)"
912,"POINT(13.3263526289542 49.7669978594242)"
913,"POINT(13.3222891555505 49.7654112262862)"
914,"POINT(13.3237432364348 49.7678151624443)"
915,"POINT(13.3215786763453 49.7642600491697)"
916,"POINT(13.3211295208969 49.7657224085528)"
917,"POINT(13.3225209671153 49.7682520393084)"
918,"POINT(13.3209128175188 49.7653719254161)"
919,"POINT(13.3207692941278 49.7650839323369)"
920,"POINT(13.3204917510816 49.7645477227849)"
921,"POINT(13.3226558329165 49.7684789966161)"
922,"POINT(13.3178142383449 49.7652717540055)"
923,"POINT(13.3258409221223 49.7647310689865)"
924,"POINT(13.3282189914099 49.7662061532971)"
925,"POINT(13.2979148506493 49.7579224114369)"
926,"POINT(13.3091008523668 49.7605008419381)"
927,"POINT(13.3087743862229 49.759945311639)"
928,"POINT(13.3198808979174 49.7633701891839)"
929,"POINT(13.3208781853288 49.7631086331033)"
930,"POINT(13.3227423967862 49.7639605028838)"
931,"POINT(13.3220250734956 49.7628018292041)"
932,"POINT(13.3238905321184 49.7636484820336)"
933,"POINT(13.3232765828384 49.7624647915815)"
934,"POINT(13.3253356083877 49.7633735485585)"
935,"POINT(13.3261646103639 49.7641872522375)"
936,"POINT(13.3263489161222 49.7623646947003)"
937,"POINT(13.3261591696567 49.7640854550088)"
938,"POINT(13.326381437748 49.7639886157262)"
939,"POINT(13.328574684286 49.7621864492861)"
940,"POINT(13.324039316933 49.7612001141814)"
941,"POINT(13.3271148235159 49.7620924110887)"
942,"POINT(13.3297059991404 49.7625686035254)"
943,"POINT(13.3619552478417 49.792216651964)"
944,"POINT(13.3737324381135 49.790523817492)"
945,"POINT(13.3872266245967 49.8029231018741)"
946,"POINT(13.3881283560338 49.8031800060359)"
947,"POINT(13.3881377812768 49.8023232664908)"
948,"POINT(13.3839973339029 49.7888511421773)"
949,"POINT(13.3748406996512 49.786039225818)"
950,"POINT(13.3874075025848 49.805004045585)"
951,"POINT(13.3896333866455 49.804857294678)"
952,"POINT(13.3685762493966 49.7712068423534)"
953,"POINT(13.3674622395506 49.771552124305)"
954,"POINT(13.3679726410545 49.7725113725213)"
955,"POINT(13.367401129132 49.7716759078119)"
956,"POINT(13.3472613050783 49.7756483371339)"
957,"POINT(13.3473541265971 49.7758043938678)"
958,"POINT(13.3469469531363 49.7756540630362)"
959,"POINT(13.3599993790776 49.7758239702648)"
960,"POINT(13.3600721349867 49.7767065040917)"
961,"POINT(13.3549882531607 49.7764556804669)"
962,"POINT(13.3552756356402 49.7757097867477)"
963,"POINT(13.3574038566772 49.7758474736608)"
964,"POINT(13.3614104579269 49.7762887652094)"
965,"POINT(13.3618215354232 49.780334876647)"
966,"POINT(13.3637430767614 49.7814784602225)"
967,"POINT(13.3602999814002 49.7795973600914)"
968,"POINT(13.3593332728169 49.7794546330259)"
969,"POINT(13.3641109410063 49.7792937594816)"
